Acq. time (s)=	10
Accumulations=	2
Range (cm-1)=	50...1000
Grating=	600 gr/mm
Laser (nm)=	532
Power (mW)=	10.3
Instrument=	LabRAM HR Evol
Objectif=	50x
ND filter=	10%
Note0=	extra header line
Note1=	extra header line

998.5550	304
995.3866	242
992.2182	248
989.0497	221
985.8813	188
982.7129	218
979.5445	206
976.3761	198
973.2076	277
970.0392	241
966.8708	244
963.7024	227
960.5340	230
957.3655	259
954.1971	234
951.0287	248
947.8603	230
944.6918	227
941.5234	200
938.3550	186
935.1866	229
932.0182	237
928.8497	204
925.6813	235
922.5129	238
919.3445	183
916.1761	214
913.0076	247
909.8392	247
906.6708	208
903.5024	241
900.3340	263
897.1655	257
893.9971	235
890.8287	226
887.6603	222
884.4919	250
881.3234	243
878.1550	254
874.9866	242
871.8182	259
868.6497	241
865.4813	259
862.3129	261
859.1445	219
855.9761	195
852.8076	279
849.6392	246
846.4708	197
843.3024	223
840.1340	260
836.9655	234
833.7971	228
830.6287	276
827.4603	215
824.2919	221
821.1234	247
817.9550	251
814.7866	254
811.6182	265
808.4498	247
805.2813	255
802.1129	236
798.9445	244
795.7761	245
792.6077	248
789.4392	262
786.2708	257
783.1024	245
779.9340	223
776.7655	245
773.5971	243
770.4287	249
767.2603	299
764.0919	231
760.9234	255
757.7550	271
754.5866	247
751.4182	303
748.2498	236
745.0813	253
741.9129	225
738.7445	237
735.5761	252
732.4077	267
729.2392	254
726.0708	278
722.9024	244
719.7340	238
716.5656	314
713.3971	257
710.2287	229
707.0603	230
703.8919	224
700.7235	271
697.5550	239
694.3866	251
691.2182	246
688.0498	266
684.8813	227
681.7129	222
678.5445	254
675.3761	264
672.2077	257
669.0392	229
665.8708	266
662.7024	231
659.5340	237
656.3656	226
653.1971	283
650.0287	268
646.8603	271
643.6919	297
640.5235	358
637.3550	285
634.1866	375
631.0182	470
627.8498	568
624.6814	657
621.5129	732
618.3445	708
615.1761	689
612.0077	587
608.8392	494
605.6708	404
602.5024	342
599.3340	279
596.1656	321
592.9971	264
589.8287	208
586.6603	229
583.4919	210
580.3235	254
577.1550	251
573.9866	242
570.8182	304
567.6498	268
564.4814	272
561.3129	231
558.1445	230
554.9761	256
551.8077	260
548.6393	210
545.4708	256
542.3024	273
539.1340	297
535.9656	348
532.7972	472
529.6287	651
526.4603	854
523.2919	1030
520.1235	1108
516.9550	1017
513.7866	856
510.6182	683
507.4498	514
504.2814	367
501.1129	330
497.9445	305
494.7761	310
491.6077	338
488.4393	311
485.2708	402
482.1024	504
478.9340	626
475.7656	735
472.5972	802
469.4287	865
466.2603	795
463.0919	712
459.9235	563
456.7551	437
453.5866	380
450.4182	321
447.2498	299
444.0814	325
440.9130	271
437.7445	274
434.5761	234
431.4077	229
428.2393	301
425.0708	238
421.9024	235
418.7340	261
415.5656	260
412.3972	239
409.2287	254
406.0603	293
402.8919	242
399.7235	228
396.5551	286
393.3866	275
390.2182	248
387.0498	224
383.8814	245
380.7130	263
377.5445	295
374.3761	247
371.2077	290
368.0393	355
364.8709	371
361.7024	611
358.5340	764
355.3656	1020
352.1972	1172
349.0287	1220
345.8603	1097
342.6919	822
339.5235	643
336.3551	488
333.1866	364
330.0182	319
326.8498	300
323.6814	286
320.5130	262
317.3445	221
314.1761	256
311.0077	277
307.8393	240
304.6709	285
301.5024	297
298.3340	294
295.1656	260
291.9972	401
288.8288	638
285.6603	770
282.4919	890
279.3235	1011
276.1551	884
272.9867	729
269.8182	524
266.6498	397
263.4814	323
260.3130	301
257.1445	330
253.9761	295
250.8077	231
247.6393	282
244.4709	302
241.3024	312
238.1340	302
234.9656	423
231.7972	587
228.6288	901
225.4603	1145
222.2919	1406
219.1235	1465
215.9551	1283
212.7867	961
209.6182	606
206.4498	447
203.2814	351
200.1130	282
196.9446	327
193.7761	275
190.6077	310
187.4393	306
184.2709	398
181.1025	598
177.9340	1042
174.7656	1559
171.5972	1985
168.4288	1984
165.2603	1555
162.0919	1023
158.9235	653
155.7551	396
152.5867	450
149.4182	871
146.2498	1815
143.0814	3005
139.9130	3515
136.7446	2958
133.5761	1666
130.4077	837
127.2393	408
124.0709	322
120.9025	256
117.7340	238
114.5656	283
111.3972	276
108.2288	265
105.0604	279
101.8919	347
98.7235	298
95.5551	304
92.3867	299
89.2182	315
86.0498	274
82.8814	227
79.7130	274
76.5446	299
73.3761	255
70.2077	275
67.0393	262
63.8709	317
60.7025	298
57.5340	296
54.3656	295
51.1972	279
